2017 8162333 0.8145N56.25129W58.67 1.51  0.30  0.20 1.00            121 
AS1B OO  EHZ I U
AS2B OO  EHZ I D
CC1B OO  HHZ I U
EC1B OO  EHZ I U
EC2B OO  HHZ I D
EC3B OO  EHZ I D
AS1C OO  EHZ I U
CC1C OO  HHZ I U
EC1C OO  EHZ I U
EC2C OO  HHZ I D
EC3C OO  EHZ I U
ID1C OO  EHZ I U
AS1D OO  EHZ I U
AS2D OO  EHZ I U
CC1D OO  HHZ I D
EC1D OO  EHZ I D
EC2D OO  HHZ I D
EC3D OO  EHZ I U
ID1D OO  EHZ I U
AS1E OO  EHZ I U
CC1E OO  HHZ I D
EC1E OO  EHZ I D
EC2E OO  HHZ I D
EC3E OO  EHZ I U
ID1E OO  EHZ I U
AS1F OO  EHZ I U
AS2F OO  EHZ I U
CC1F OO  HHZ I D
EC1F OO  EHZ I D
EC2F OO  HHZ I D
EC3F OO  EHZ I D
ID1F OO  EHZ I U
AS1G OO  EHZ I U
AS2G OO  EHZ I U
CC1G OO  HHZ I D
EC2G OO  HHZ I D
EC3G OO  EHZ I U
ID1G OO  EHZ I U
                                                                    121 
2018 328 74057.4345N56.16129W58.54 1.40  0.30  0.20 1.00            122 
AS1B OO  EHZ I U
AS2B OO  EHZ I D
CC1B OO  HHZ I D
EC1B OO  EHZ I D
EC2B OO  HHZ I U
EC3B OO  EHZ I U
ID1B OO  EHZ I U
AS1C OO  EHZ I U
AS2C OO  EHZ I U
CC1C OO  HHZ I U
EC1C OO  EHZ I U
EC2C OO  HHZ I D
EC3C OO  EHZ I D
ID1C OO  EHZ I D
AS1D OO  EHZ I U
CC1D OO  HHZ I D
EC1D OO  EHZ I U
EC2D OO  HHZ I D
EC3D OO  EHZ I D
ID1D OO  EHZ I U
AS1E OO  EHZ I U
AS2E OO  EHZ I U
EC1E OO  EHZ I U
EC2E OO  HHZ I U
EC3E OO  EHZ I D
ID1E OO  EHZ I U
AS1F OO  EHZ I U
CC1F OO  HHZ I U
EC1F OO  EHZ I U
EC2F OO  HHZ I D
EC3F OO  EHZ I D
ID1F OO  EHZ I U
AS1G OO  EHZ I U
AS2G OO  EHZ I U
CC1G OO  HHZ I U
EC1G OO  EHZ I U
EC2G OO  HHZ I D
EC3G OO  EHZ I D
ID1G OO  EHZ I D
                                                                    122 
2017 525163218.2845N56.08129W54.73 0.67  0.30  0.20 1.00            123 
AS1B OO  EHZ I D
AS2B OO  EHZ I U
CC1B OO  HHZ I U
EC1B OO  EHZ I D
EC2B OO  HHZ I U
EC3B OO  EHZ I U
ID1B OO  EHZ I D
AS2C OO  EHZ I U
CC1C OO  HHZ I U
EC1C OO  EHZ I U
EC2C OO  HHZ I U
EC3C OO  EHZ I D
ID1C OO  EHZ I D
AS2D OO  EHZ I U
CC1D OO  HHZ I D
EC1D OO  EHZ I U
EC2D OO  HHZ I D
EC3D OO  EHZ I D
ID1D OO  EHZ I D
AS1E OO  EHZ I D
AS2E OO  EHZ I U
CC1E OO  HHZ I D
EC1E OO  EHZ I U
EC2E OO  HHZ I D
ID1E OO  EHZ I D
AS1F OO  EHZ I U
CC1F OO  HHZ I D
EC1F OO  EHZ I U
EC2F OO  HHZ I U
EC3F OO  EHZ I U
ID1F OO  EHZ I U
AS2G OO  EHZ I D
CC1G OO  HHZ I D
EC1G OO  EHZ I D
EC2G OO  HHZ I D
EC3G OO  EHZ I U
ID1G OO  EHZ I D
                                                                    123 
201810311421 6.6345N55.83129W57.67 2.44  0.30  0.20 1.00            124 
AS1B OO  EHZ I U
AS2B OO  EHZ I U
CC1B OO  HHZ I U
EC1B OO  EHZ I D
EC2B OO  HHZ I D
ID1B OO  EHZ I U
AS1C OO  EHZ I U
AS2C OO  EHZ I U
CC1C OO  HHZ I U
EC1C OO  EHZ I D
EC2C OO  HHZ I D
EC3C OO  EHZ I D
ID1C OO  EHZ I U
AS1D OO  EHZ I D
AS2D OO  EHZ I U
CC1D OO  HHZ I D
EC1D OO  EHZ I U
EC2D OO  HHZ I D
ID1D OO  EHZ I D
AS1E OO  EHZ I U
CC1E OO  HHZ I D
EC1E OO  EHZ I U
EC2E OO  HHZ I U
EC3E OO  EHZ I U
ID1E OO  EHZ I U
AS1F OO  EHZ I U
AS2F OO  EHZ I U
CC1F OO  HHZ I U
EC1F OO  EHZ I D
EC2F OO  HHZ I D
ID1F OO  EHZ I U
AS2G OO  EHZ I U
CC1G OO  HHZ I U
EC1G OO  EHZ I U
EC2G OO  HHZ I U
EC3G OO  EHZ I U
ID1G OO  EHZ I U
                                                                    124 
2020 526 0 231.9645N56.33129W58.55 1.63  0.30  0.20 1.00            125 
AS1B OO  EHZ I U
CC1B OO  HHZ I U
EC1B OO  EHZ I U
EC2B OO  HHZ I D
EC3B OO  EHZ I D
ID1B OO  EHZ I D
AS1C OO  EHZ I U
CC1C OO  HHZ I D
EC1C OO  EHZ I U
EC2C OO  HHZ I D
EC3C OO  EHZ I D
ID1C OO  EHZ I D
AS1D OO  EHZ I U
AS2D OO  EHZ I U
CC1D OO  HHZ I U
EC1D OO  EHZ I D
EC2D OO  HHZ I D
EC3D OO  EHZ I D
ID1D OO  EHZ I U
AS1E OO  EHZ I U
AS2E OO  EHZ I U
CC1E OO  HHZ I U
EC1E OO  EHZ I U
EC2E OO  HHZ I D
EC3E OO  EHZ I D
ID1E OO  EHZ I D
AS1F OO  EHZ I U
CC1F OO  HHZ I U
EC1F OO  EHZ I U
EC2F OO  HHZ I D
EC3F OO  EHZ I D
ID1F OO  EHZ I D
AS1G OO  EHZ I U
AS2G OO  EHZ I U
CC1G OO  HHZ I U
EC1G OO  EHZ I D
EC2G OO  HHZ I D
EC3G OO  EHZ I D
ID1G OO  EHZ I D
                                                                    125 
2018 130181619.5945N56.41129W58.51 1.54  0.30  0.20 1.00            126 
AS1B OO  EHZ I U
CC1B OO  HHZ I D
EC1B OO  EHZ I D
EC2B OO  HHZ I U
EC3B OO  EHZ I U
ID1B OO  EHZ I U
AS1C OO  EHZ I U
CC1C OO  HHZ I D
EC1C OO  EHZ I U
EC2C OO  HHZ I D
EC3C OO  EHZ I D
ID1C OO  EHZ I U
AS1D OO  EHZ I U
AS2D OO  EHZ I U
CC1D OO  HHZ I U
EC1D OO  EHZ I U
EC2D OO  HHZ I D
EC3D OO  EHZ I D
ID1D OO  EHZ I D
AS1E OO  EHZ I U
AS2E OO  EHZ I U
CC1E OO  HHZ I U
EC1E OO  EHZ I D
EC2E OO  HHZ I D
EC3E OO  EHZ I D
ID1E OO  EHZ I U
AS1F OO  EHZ I U
CC1F OO  HHZ I U
EC1F OO  EHZ I U
EC2F OO  HHZ I D
EC3F OO  EHZ I D
ID1F OO  EHZ I D
                                                                    126 
2019 4 319 1 3.1245N56.38129W58.57 1.59  0.30  0.20 1.00            127 
AS1B OO  EHZ I U
CC1B OO  HHZ I U
EC1B OO  EHZ I U
EC2B OO  HHZ I D
EC3B OO  EHZ I D
ID1B OO  EHZ I D
AS1C OO  EHZ I U
AS2C OO  EHZ I U
CC1C OO  HHZ I U
EC1C OO  EHZ I U
EC2C OO  HHZ I D
EC3C OO  EHZ I D
ID1C OO  EHZ I D
AS1D OO  EHZ I U
AS2D OO  EHZ I U
CC1D OO  HHZ I U
EC1D OO  EHZ I D
EC2D OO  HHZ I D
EC3D OO  EHZ I D
ID1D OO  EHZ I U
AS1E OO  EHZ I U
AS2E OO  EHZ I U
CC1E OO  HHZ I U
EC1E OO  EHZ I U
EC2E OO  HHZ I D
EC3E OO  EHZ I D
ID1E OO  EHZ I D
AS1F OO  EHZ I U
CC1F OO  HHZ I U
EC1F OO  EHZ I D
EC2F OO  HHZ I D
EC3F OO  EHZ I D
ID1F OO  EHZ I D
AS1G OO  EHZ I U
CC1G OO  HHZ I D
EC1G OO  EHZ I D
EC2G OO  HHZ I U
EC3G OO  EHZ I U
ID1G OO  EHZ I U
                                                                    127 
