100     45
EC1C EHZ OO                     24.319     24.319     24.319     43.002
EC2C HHZ OO                     28.964     28.964     28.964    111.357
EC3C EHZ OO                     32.786     32.786     32.786    217.145
ID1C EHZ OO                     45.125     45.125     45.125    145.674
AS1D EHZ OO                     28.979     28.979     28.979     84.292
CC1D HHZ OO                     30.045     30.045     30.045     44.639
EC1D EHZ OO                     29.689     29.689     29.689     33.665
EC2D HHZ OO                     20.145     20.145     20.145     36.494
EC3D EHZ OO                     41.076     41.076     41.076     74.273
ID1D EHZ OO                     36.903     36.903     36.903     65.674
AS1E EHZ OO                    136.728    136.728    136.728    232.829
AS2E EHZ OO                    183.593    183.593    183.593    194.613
EC1E EHZ OO                    166.160    166.160    166.160    264.735
EC2E HHZ OO                    159.916    159.916    159.916    240.117
EC3E EHZ OO                    157.186    157.186    157.186    330.479
ID1E EHZ OO                     87.822     87.822     87.822    206.803
AS1F EHZ OO                     35.196     35.196     35.196    169.684
CC1F HHZ OO                     46.924     46.924     46.924     72.146
EC1F EHZ OO                     26.297     26.297     26.297     52.457
EC2F HHZ OO                     19.846     19.846     19.846     62.470
EC3F EHZ OO                     39.672     39.672     39.672    143.706
ID1F EHZ OO                     35.476     35.476     35.476    119.292
AS1G EHZ OO                     26.303     26.303     26.303    460.861
AS2G EHZ OO                     23.694     23.694     23.694    142.041
CC1G HHZ OO                     38.120     38.120     38.120    181.627
EC1G EHZ OO                     21.600     21.600     21.600     98.899
EC2G HHZ OO                     32.557     32.557     32.557    322.039
EC3G EHZ OO                     29.845     29.845     29.845    650.626
ID1G EHZ OO                     50.619     50.619     50.619    382.956
123     37
AS1B EHZ OO                     64.455     64.455     64.455    208.213
AS2B EHZ OO                     72.131     72.131     72.131    277.206
CC1B HHZ OO                      1.000      1.000      1.000      1.000
EC1B EHZ OO                     97.963     97.963     97.963    243.502
EC2B HHZ OO                     70.116     70.116     70.116    123.430
EC3B EHZ OO                     75.588     75.588     75.588    165.696
ID1B EHZ OO                     53.706     53.706     53.706    287.901
AS2C EHZ OO                     26.031     26.031     26.031     70.613
CC1C HHZ OO                     45.598     45.598     45.598     73.981
EC1C EHZ OO                     18.390     18.390     18.390     48.752
EC2C HHZ OO                     24.887     24.887     24.887     46.683
EC3C EHZ OO                     26.078     26.078     26.078     42.743
ID1C EHZ OO                     29.643     29.643     29.643    121.097
AS2D EHZ OO                    682.502    682.502    682.502    653.210
CC1D HHZ OO                      1.000      1.000      1.000      1.000
EC1D EHZ OO                    425.152    425.152    425.152    924.390
EC2D HHZ OO                    284.753    284.753    284.753    453.588
EC3D EHZ OO                   1173.247   1173.247   1173.247   1316.057
ID1D EHZ OO                    140.253    140.253    140.253    980.317
AS1E EHZ OO                     29.077     29.077     29.077    232.482
AS2E EHZ OO                      1.000      1.000      1.000      1.000
CC1E HHZ OO                     27.962     27.962     27.962     61.365
EC1E EHZ OO                     30.974     30.974     30.974    187.956
EC2E HHZ OO                     21.688     21.688     21.688    182.023
ID1E EHZ OO                     33.200     33.200     33.200   1078.067
AS1F EHZ OO                     33.264     33.264     33.264     90.546
CC1F HHZ OO                     42.347     42.347     42.347     60.100
EC1F EHZ OO                     15.429     15.429     15.429    119.933
EC2F HHZ OO                     31.666     31.666     31.666    297.765
EC3F EHZ OO                     33.017     33.017     33.017    346.870
ID1F EHZ OO                     31.139     31.139     31.139   1081.383
AS2G EHZ OO                   4143.562   4143.562   4143.562   6856.880
CC1G HHZ OO                   7482.709   7482.709   7482.709  11260.873
EC1G EHZ OO                   4923.069   4923.069   4923.069  23074.689
EC2G HHZ OO                   3937.409   3937.409   3937.409  10511.379
EC3G EHZ OO                   4649.101   4649.101   4649.101  10084.001
ID1G EHZ OO                   2724.686   2724.686   2724.686   6778.547
124     37
AS1B EHZ OO                     40.404     40.404     40.404   1414.498
AS2B EHZ OO                     23.802     23.802     23.802    221.282
CC1B HHZ OO                      1.000      1.000      1.000      1.000
EC1B EHZ OO                     36.035     36.035     36.035    737.713
EC2B HHZ OO                     29.166     29.166     29.166   2015.995
ID1B EHZ OO                     65.760     65.760     65.760    193.080
AS1C EHZ OO                     48.785     48.785     48.785   2212.781
AS2C EHZ OO                     45.833     45.833     45.833    336.878
CC1C HHZ OO                      1.000      1.000      1.000      1.000
EC1C EHZ OO                     38.002     38.002     38.002    815.983
EC2C HHZ OO                     53.566     53.566     53.566   2156.281
EC3C EHZ OO                     62.450     62.450     62.450   3275.016
ID1C EHZ OO                     51.633     51.633     51.633    376.207
AS1D EHZ OO                     29.077     29.077     29.077    232.482
AS2D EHZ OO                      1.000      1.000      1.000      1.000
CC1D HHZ OO                     27.962     27.962     27.962     61.365
EC1D EHZ OO                     30.974     30.974     30.974    187.956
EC2D HHZ OO                     21.688     21.688     21.688    182.023
ID1D EHZ OO                     33.200     33.200     33.200   1078.067
AS1E EHZ OO                     33.264     33.264     33.264     90.546
CC1E HHZ OO                     42.347     42.347     42.347     60.100
EC1E EHZ OO                     15.429     15.429     15.429    119.933
EC2E HHZ OO                     31.666     31.666     31.666    297.765
EC3E EHZ OO                     33.017     33.017     33.017    346.870
ID1E EHZ OO                     31.139     31.139     31.139   1081.383
AS1F EHZ OO                     26.057     26.057     26.057    191.723
AS2F EHZ OO                     28.480     28.480     28.480     61.436
CC1F HHZ OO                     18.705     18.705     18.705     68.414
EC1F EHZ OO                     17.085     17.085     17.085    292.731
EC2F HHZ OO                     12.790     12.790     12.790    329.316
ID1F EHZ OO                     19.705     19.705     19.705   2846.065
AS2G EHZ OO                     33.456     33.456     33.456   1174.507
CC1G HHZ OO                     68.406     68.406     68.406    589.681
EC1G EHZ OO                     45.105     45.105     45.105   2445.287
EC2G HHZ OO                     54.218     54.218     54.218   7153.128
EC3G EHZ OO                    136.714    136.714    136.714  16078.693
ID1G EHZ OO                     84.502     84.502     84.502  68951.534
125     39
AS1B EHZ OO                     47.113     47.113     47.113    171.995
CC1B HHZ OO                     34.098     34.098     34.098     95.028
EC1B EHZ OO                     33.722     33.722     33.722     83.695
EC2B HHZ OO                     33.144     33.144     33.144    257.647
EC3B EHZ OO                    120.011    120.011    120.011    387.133
ID1B EHZ OO                     38.014     38.014     38.014     72.603
AS1C EHZ OO                     30.865     30.865     30.865     57.230
CC1C HHZ OO                     47.001     47.001     47.001     63.679
EC1C EHZ OO                     31.091     31.091     31.091     56.428
EC2C HHZ OO                     35.535     35.535     35.535     59.306
EC3C EHZ OO                     31.399     31.399     31.399    129.083
ID1C EHZ OO                     50.671     50.671     50.671     88.638
AS1D EHZ OO                     34.557     34.557     34.557    241.603
AS2D EHZ OO                      1.000      1.000      1.000      1.000
CC1D HHZ OO                     38.491     38.491     38.491     95.451
EC1D EHZ OO                     23.340     23.340     23.340    120.513
EC2D HHZ OO                     21.009     21.009     21.009    270.291
EC3D EHZ OO                     37.408     37.408     37.408    467.064
ID1D EHZ OO                     27.724     27.724     27.724     72.398
AS1E EHZ OO                     30.102     30.102     30.102    162.093
AS2E EHZ OO                      1.000      1.000      1.000      1.000
CC1E HHZ OO                     34.896     34.896     34.896     80.167
EC1E EHZ OO                     31.135     31.135     31.135     90.981
EC2E HHZ OO                     33.962     33.962     33.962    202.431
EC3E EHZ OO                    155.180    155.180    155.180    404.747
ID1E EHZ OO                     34.940     34.940     34.940     58.678
AS1F EHZ OO                     40.597     40.597     40.597    169.424
CC1F HHZ OO                     48.839     48.839     48.839     76.850
EC1F EHZ OO                     33.709     33.709     33.709     54.406
EC2F HHZ OO                     34.329     34.329     34.329    125.029
EC3F EHZ OO                     43.877     43.877     43.877    176.415
ID1F EHZ OO                     64.857     64.857     64.857     88.659
AS1G EHZ OO                    150.593    150.593    150.593   1986.097
AS2G EHZ OO                     58.911     58.911     58.911    675.294
CC1G HHZ OO                     95.144     95.144     95.144   1061.164
EC1G EHZ OO                    187.749    187.749    187.749   1389.143
EC2G HHZ OO                    359.890    359.890    359.890   2869.494
EC3G EHZ OO                    317.239    317.239    317.239   4958.288
ID1G EHZ OO                    124.293    124.293    124.293    656.128
126     32
AS1B EHZ OO                     42.271     42.271     42.271     48.207
CC1B HHZ OO                     35.274     35.274     35.274     57.765
EC1B EHZ OO                     30.884     30.884     30.884     71.386
EC2B HHZ OO                     32.727     32.727     32.727    209.867
EC3B EHZ OO                     50.760     50.760     50.760    222.375
ID1B EHZ OO                     26.804     26.804     26.804     90.962
AS1C EHZ OO                     34.941     34.941     34.941     87.456
CC1C HHZ OO                     69.874     69.874     69.874     65.866
EC1C EHZ OO                     60.419     60.419     60.419     99.689
EC2C HHZ OO                     37.831     37.831     37.831     85.141
EC3C EHZ OO                    157.227    157.227    157.227    153.074
ID1C EHZ OO                     44.513     44.513     44.513     86.320
AS1D EHZ OO                     30.102     30.102     30.102    162.093
AS2D EHZ OO                      1.000      1.000      1.000      1.000
CC1D HHZ OO                     34.896     34.896     34.896     80.167
EC1D EHZ OO                     31.135     31.135     31.135     90.981
EC2D HHZ OO                     33.962     33.962     33.962    202.431
EC3D EHZ OO                    155.180    155.180    155.180    404.747
ID1D EHZ OO                     34.940     34.940     34.940     58.678
AS1E EHZ OO                     34.557     34.557     34.557    241.603
AS2E EHZ OO                      1.000      1.000      1.000      1.000
CC1E HHZ OO                     38.491     38.491     38.491     95.451
EC1E EHZ OO                     23.340     23.340     23.340    120.513
EC2E HHZ OO                     21.009     21.009     21.009    270.291
EC3E EHZ OO                     37.408     37.408     37.408    467.064
ID1E EHZ OO                     27.724     27.724     27.724     72.398
AS1F EHZ OO                     47.113     47.113     47.113    171.995
CC1F HHZ OO                     34.098     34.098     34.098     95.028
EC1F EHZ OO                     33.722     33.722     33.722     83.695
EC2F HHZ OO                     33.144     33.144     33.144    257.647
EC3F EHZ OO                    120.011    120.011    120.011    387.133
ID1F EHZ OO                     38.014     38.014     38.014     72.603
127     39
AS1B EHZ OO                     47.113     47.113     47.113    171.995
CC1B HHZ OO                     34.098     34.098     34.098     95.028
EC1B EHZ OO                     33.722     33.722     33.722     83.695
EC2B HHZ OO                     33.144     33.144     33.144    257.647
EC3B EHZ OO                    120.011    120.011    120.011    387.133
ID1B EHZ OO                     38.014     38.014     38.014     72.603
AS1C EHZ OO                     30.102     30.102     30.102    162.093
AS2C EHZ OO                      1.000      1.000      1.000      1.000
CC1C HHZ OO                     34.896     34.896     34.896     80.167
EC1C EHZ OO                     31.135     31.135     31.135     90.981
EC2C HHZ OO                     33.962     33.962     33.962    202.431
EC3C EHZ OO                    155.180    155.180    155.180    404.747
ID1C EHZ OO                     34.940     34.940     34.940     58.678
AS1D EHZ OO                     34.557     34.557     34.557    241.603
AS2D EHZ OO                      1.000      1.000      1.000      1.000
CC1D HHZ OO                     38.491     38.491     38.491     95.451
EC1D EHZ OO                     23.340     23.340     23.340    120.513
EC2D HHZ OO                     21.009     21.009     21.009    270.291
EC3D EHZ OO                     37.408     37.408     37.408    467.064
ID1D EHZ OO                     27.724     27.724     27.724     72.398
AS1E EHZ OO                     29.490     29.490     29.490    190.813
AS2E EHZ OO                      1.000      1.000      1.000      1.000
CC1E HHZ OO                     64.377     64.377     64.377    117.433
EC1E EHZ OO                     24.899     24.899     24.899     79.785
EC2E HHZ OO                     38.594     38.594     38.594    293.572
EC3E EHZ OO                     42.080     42.080     42.080    456.169
ID1E EHZ OO                     54.871     54.871     54.871    110.934
AS1F EHZ OO                     38.071     38.071     38.071     94.263
CC1F HHZ OO                     71.672     71.672     71.672     89.653
EC1F EHZ OO                     31.636     31.636     31.636     62.633
EC2F HHZ OO                     35.141     35.141     35.141     91.248
EC3F EHZ OO                     54.694     54.694     54.694    249.935
ID1F EHZ OO                     49.030     49.030     49.030    107.352
AS1G EHZ OO                     42.271     42.271     42.271     48.207
CC1G HHZ OO                     35.274     35.274     35.274     57.765
EC1G EHZ OO                     30.884     30.884     30.884     71.386
EC2G HHZ OO                     32.727     32.727     32.727    209.867
EC3G EHZ OO                     50.760     50.760     50.760    222.375
ID1G EHZ OO                     26.804     26.804     26.804     90.962
